player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date
J. Enkerud,6l66rq02rijo20xnhkfuudv4l,3cbke8cbou2ms925872vk6dwx,1,1,Striker,Centre,NaN,11,NaN,2,1,5,1,NaN,7,14,5,72,3,1,3,10,4,5,NaN,2,NaN,1,NaN,1,NaN,1,2,1,,1,1,NaN,,1,1,,,4321,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
D. Agbo,f3w347hz7gwlj5dyfjh7ye6fo,3cbke8cbou2ms925872vk6dwx,3,1,Substitute,NaN,Midfielder,7,1,2,NaN,2,2,1,5,9,2,28,4,2,4,7,4,6,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,,,4321,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
S. Ala-Iso,34fwusofyb597k9p40dcykx04,3cbke8cbou2ms925872vk6dwx,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4321,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
P. Katajamäki,4csbs2tbqslkvhjd778gshi7e,3cbke8cbou2ms925872vk6dwx,4,NaN,Substitute,NaN,Attacker,4,NaN,2,NaN,NaN,NaN,NaN,4,4,NaN,27,1,1,1,5,3,3,NaN,1,NaN,1,NaN,1,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4321,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
J. Koski,eomg9p2mo39ce40d1elkxerpx,3cbke8cbou2ms925872vk6dwx,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4321,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
J. Mabinda,d6beaaddl234axgufp594koru,3cbke8cbou2ms925872vk6dwx,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4321,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
B. Tatar,85f0nc6po6fj5fji4bc17ejf9,3cbke8cbou2ms925872vk6dwx,3,1,Substitute,NaN,Attacker,2,NaN,2,1,NaN,NaN,NaN,2,5,2,18,4,1,NaN,3,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4321,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
H. Ölander,61u99sbn8jt8vug1x4ermasix,3cbke8cbou2ms925872vk6dwx,1,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,9,2,1,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4321,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
E. Vuorjoki,3ajcjogpfwl26hddeqetp75sk,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Goalkeeper,Centre,NaN,36,NaN,NaN,NaN,39,NaN,NaN,1,42,43,90,15,NaN,6,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
A. Granlund,a9234jafv17dcvbu54expih91,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Defender,Left,NaN,30,NaN,9,2,20,3,NaN,11,34,22,71,12,3,3,14,9,11,1,2,1,NaN,1,2,1,NaN,3,1,,NaN,1,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
J. Hämäläinen,53kd57a8pwjno3l6cou3nexn9,8eab5wbcnttsiosd1o8c71gmk,1,1,Defender,Left/Centre,NaN,69,NaN,5,1,54,3,NaN,22,80,60,90,28,11,6,29,9,14,NaN,4,NaN,3,1,1,1,NaN,4,1,,NaN,NaN,NaN,,NaN,NaN,,,433,1,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
M. Almén,eexcxuea18xbokvkko1erdffu,8eab5wbcnttsiosd1o8c71gmk,3,NaN,Defender,Centre/Right,NaN,62,NaN,2,2,55,3,NaN,13,67,55,87,19,7,4,20,4,8,NaN,1,NaN,1,1,NaN,1,NaN,2,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
V. Purosalo,2fj3f2zy80nbu8p3ryblmioes,8eab5wbcnttsiosd1o8c71gmk,3,NaN,Defender,Right,NaN,42,3,2,4,21,1,2,21,46,22,88,16,10,5,27,11,12,NaN,NaN,NaN,4,NaN,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
I. Järvinen,bav07h3g8ygnek9u9jhedplh,8eab5wbcnttsiosd1o8c71gmk,4,1,Midfielder,Left/Centre,NaN,25,2,2,2,13,1,NaN,17,29,13,72,8,3,2,22,10,14,NaN,1,NaN,1,NaN,2,NaN,NaN,1,NaN,,NaN,1,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
F. Krebs,d39zrjj1sao1lkkzief35sctl,8eab5wbcnttsiosd1o8c71gmk,7,2,Midfielder,Centre,NaN,37,2,2,4,21,NaN,NaN,17,47,25,90,15,3,2,24,11,17,NaN,NaN,NaN,1,2,2,2,1,3,NaN,,1,1,NaN,,1,1,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
K. Jansen,chizuvpapureht26x0smphbdh,8eab5wbcnttsiosd1o8c71gmk,1,NaN,Midfielder,Centre/Right,NaN,21,2,6,3,10,NaN,1,14,26,10,90,11,5,1,19,12,17,1,1,1,1,NaN,NaN,NaN,3,6,3,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
T. Stavitski,9dfl060r1skgp74piehh2uvhl,8eab5wbcnttsiosd1o8c71gmk,8,2,Striker,Left/Centre,NaN,25,4,7,20,11,1,4,20,35,12,90,8,4,3,44,15,23,1,NaN,2,NaN,NaN,13,NaN,NaN,9,2,,2,2,1,,1,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
J. Botué,5fvzbq3mstt7eatkjpodbvpm2,8eab5wbcnttsiosd1o8c71gmk,9,2,Striker,Centre,NaN,11,2,4,1,1,NaN,1,11,15,1,90,4,2,NaN,17,7,9,1,2,1,NaN,NaN,2,NaN,1,7,2,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
M. Tamminen,9401ndwivx7fpdplnv57v965m,8eab5wbcnttsiosd1o8c71gmk,13,NaN,Striker,Centre/Right,NaN,10,7,6,5,1,2,1,10,16,3,76,6,3,2,18,7,11,NaN,2,NaN,NaN,NaN,5,NaN,NaN,6,NaN,,NaN,1,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
J. Kekarainen,9wpb7yiz7zdsb7bj70ornyfis,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
L. Kuittinen,2fw3pz0v22kdbiognam8zsvoq,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Substitute,NaN,Defender,8,NaN,2,NaN,6,NaN,NaN,2,9,6,3,1,NaN,NaN,3,2,2,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,1,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
T. Lahdensuo,91c1ud1vk02de6uexycm07ml0,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Substitute,NaN,Attacker,1,NaN,NaN,2,1,NaN,NaN,NaN,1,1,2,1,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
D. Legbo,524qf48twiwfk14oxmwsxj2tw,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Substitute,NaN,Defender,10,3,5,1,6,5,3,4,12,7,18,5,1,5,5,3,4,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
D. Rökman,cj0333px7cg1hoitk0fz9vofe,8eab5wbcnttsiosd1o8c71gmk,2,NaN,Substitute,NaN,Attacker,4,NaN,1,3,1,NaN,NaN,3,5,2,14,NaN,1,NaN,3,3,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
V. Seppä,644fpq18n8qbb867q00zwabit,8eab5wbcnttsiosd1o8c71gmk,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
D. Smith,8d6e9axgsli468lnomdbcgu6t,8eab5wbcnttsiosd1o8c71gmk,2,2,Substitute,NaN,Attacker,5,NaN,NaN,1,2,NaN,NaN,3,7,4,19,3,NaN,NaN,3,3,3,1,NaN,1,NaN,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Gnistan vs Inter Turku,3a8xj5ttgvhsbg5o6r2iyuvpw,2024-04-06
O. Virtanen,5h0xmzqj69qpakvv8b3gfin6d,2rdnn9p03qrmmv34tyx1nahpa,NaN,NaN,Goalkeeper,Centre,NaN,19,NaN,NaN,NaN,20,1,NaN,2,22,21,90,13,1,7,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
J. Pikkarainen,b5kncgqkpiofwduo2snjz74dl,2rdnn9p03qrmmv34tyx1nahpa,5,2,Defender,Left/Centre,NaN,76,NaN,2,4,49,4,NaN,28,85,50,90,38,20,4,37,15,23,NaN,1,NaN,NaN,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
T. Miettunen,2ds2jprriwxkden7xw0pvhe51,2rdnn9p03qrmmv34tyx1nahpa,2,1,Defender,Centre,NaN,91,NaN,6,NaN,62,3,NaN,30,95,62,90,18,2,4,34,2,2,NaN,2,NaN,1,3,NaN,3,NaN,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
F. Aspegren,cayn625x26mewt9gp2xrmh4ut,2rdnn9p03qrmmv34tyx1nahpa,8,NaN,Defender,Centre/Right,NaN,78,2,4,5,38,4,1,44,98,46,90,49,23,10,56,21,32,NaN,1,NaN,5,2,1,2,NaN,NaN,NaN,NaN,1,1,NaN,,NaN,NaN,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
Jorginho,62oculkrsho4dltr3uy685vxl,2rdnn9p03qrmmv34tyx1nahpa,4,NaN,Midfielder,Left,NaN,32,2,5,18,9,1,1,29,44,10,90,12,6,5,51,22,31,2,1,4,2,1,7,1,2,6,2,NaN,2,1,NaN,,NaN,NaN,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
D. Arifi,doxrlp6910n9l5b5zl8ee73ai,2rdnn9p03qrmmv34tyx1nahpa,3,NaN,Midfielder,Left/Centre,NaN,69,NaN,4,3,24,3,NaN,45,71,24,89,16,9,11,47,28,29,5,2,5,5,2,NaN,2,1,4,2,NaN,3,NaN,NaN,,3,3,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
A. Popovitch,74od0bd25ox7cv2sfmebf72s5,2rdnn9p03qrmmv34tyx1nahpa,6,NaN,Midfielder,Centre,NaN,60,2,6,3,15,2,2,47,69,16,90,28,11,5,55,38,45,NaN,2,NaN,2,NaN,NaN,NaN,1,2,1,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
M. Söderbäck,7hr8mxix88otsvgitsv184g0k,2rdnn9p03qrmmv34tyx1nahpa,8,1,Midfielder,Centre/Right,NaN,15,4,6,3,5,1,3,10,17,5,63,3,1,4,13,7,9,NaN,NaN,NaN,1,NaN,1,NaN,1,3,1,NaN,2,NaN,NaN,,NaN,NaN,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
O. Jukkola,enc30jhvcxxy3c53muws4gbje,2rdnn9p03qrmmv34tyx1nahpa,6,NaN,Midfielder,Right,NaN,19,2,7,NaN,11,1,1,8,26,14,63,4,2,7,13,5,9,1,1,1,6,NaN,1,NaN,2,2,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
S. Haarala,a3jetivxcnpp4z36nhboz5ysq,2rdnn9p03qrmmv34tyx1nahpa,15,3,Striker,Left/Centre,NaN,33,11,10,9,6,NaN,5,29,43,6,89,7,4,6,47,20,29,2,1,2,4,1,6,1,6,16,3,NaN,2,NaN,1,,3,3,1,1,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
R. Riski,6yreepfqr0qh9o2mlglzkri6t,2rdnn9p03qrmmv34tyx1nahpa,3,1,Striker,Centre/Right,NaN,10,1,NaN,2,2,NaN,NaN,10,14,2,90,3,1,4,14,9,13,NaN,NaN,NaN,1,NaN,1,NaN,2,7,2,NaN,3,1,NaN,,1,1,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
L. Ala-Myllymäki,87xd8a3n7mtk57za6pcc5l5n9,2rdnn9p03qrmmv34tyx1nahpa,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,1,NaN,1,NaN,NaN,NaN,2,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
N. Hasa,5n7z3yng11c612236nrweuy38,2rdnn9p03qrmmv34tyx1nahpa,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
A. Mäenpää,bt9canh10jbb5pms11dzi1j2t,2rdnn9p03qrmmv34tyx1nahpa,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
V. Ulundu,6aoswcs32ubpn2g50tqcopg5w,2rdnn9p03qrmmv34tyx1nahpa,1,NaN,Substitute,NaN,Attacker,16,1,1,2,3,2,1,14,19,4,27,3,1,3,16,8,10,3,NaN,3,1,NaN,1,NaN,1,7,1,NaN,NaN,1,NaN,,1,1,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
M. Umar,a4u7hi1ru16pet0sbulreyx3o,2rdnn9p03qrmmv34tyx1nahpa,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
J. Veteli,a30y638aa4uo6vudqgrcjvpat,2rdnn9p03qrmmv34tyx1nahpa,3,2,Substitute,NaN,Midfielder,20,NaN,1,5,1,NaN,NaN,19,23,1,27,5,2,2,22,16,19,3,NaN,3,1,NaN,NaN,NaN,1,5,1,NaN,1,NaN,NaN,,1,1,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
L. Väyrynen,m1q38qwjja97onl2qwscdr10,2rdnn9p03qrmmv34tyx1nahpa,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,352,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
O. Maukonen,57sxtdx72purq7ir3ug82jifo,8hrhwh8rty0eoykwj44ew04ng,NaN,NaN,Goalkeeper,Centre,NaN,19,NaN,1,NaN,21,NaN,NaN,3,22,23,90,14,3,6,8,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
J. Tauriainen,568l8kl9ejau7hiaos3xwh0tm,8hrhwh8rty0eoykwj44ew04ng,5,NaN,Defender,Left,NaN,12,7,5,6,8,5,5,8,23,16,90,12,6,5,14,5,7,NaN,NaN,2,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
M. Viitikko,8d9g2yde39tgm9wy1pbrs8hxx,8hrhwh8rty0eoykwj44ew04ng,2,1,Defender,Left/Centre,NaN,25,NaN,5,NaN,23,5,NaN,7,32,28,90,26,3,6,10,2,5,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,433,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
D. Fox,9bwpu62s0q6apd3v8uetgezu1,8hrhwh8rty0eoykwj44ew04ng,4,1,Defender,Centre/Right,NaN,12,NaN,5,NaN,20,1,NaN,2,20,27,90,13,3,2,5,NaN,3,NaN,2,NaN,1,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
R. Selander,818ngmk0u0iqzv4j93yj97aad,8hrhwh8rty0eoykwj44ew04ng,5,1,Defender,Right,NaN,17,NaN,6,1,9,4,NaN,9,31,16,90,17,7,6,17,5,8,NaN,1,NaN,2,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
O. Koskinen,1fleq677w5l7ohk01zqldrhii,8hrhwh8rty0eoykwj44ew04ng,9,1,Midfielder,Left/Centre,NaN,16,5,8,NaN,12,4,2,4,20,15,65,4,3,5,5,3,4,1,NaN,1,1,3,NaN,3,NaN,1,NaN,NaN,NaN,NaN,1,,NaN,NaN,NaN,NaN,433,,Ilves vs Lahti,3ary85z9tagonowj929le3g2c,2024-04-06
